id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
0,0,0,0,0.8473224043,0,0,0.8473224043,0.3425828517
1,0,0,0,0.5953723033,0,0,0.5953723033,0.2407163324
2,0,0,0,0.8526406987,0,0,0.8526406987,0.3447331035
3,0,0,0,0,0,0,0,0
4,0,0.1413010195,0,0.9858555613,0,0,1.1271565808,0.4557232452
5,0,0,0,0,0,0,0,0
6,0,0.2645257501,0,0.0933618106,0,0,0.3578875607,0.144698335
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
195,0,0.0089169024,0,0,0,0,0.0089169024,0.0036052131
196,0,0.2971430344,0,0,0,0,0.2971430344,0.1201385772
197,0,0.9999999999,0,0,0,0,0.9999999999,0.4043122782
198,0,0.3723075364,0,0,0,0,0.3723075364,0.1505285083
199,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0
211,0,0.5951095722,0,0,0,0,0.5951095722,0.240610107
212,0,0.2199322964,0,0.066355016,0,0,0.2862873124,0.1157494755
213,0,0.1054119445,0,0,0,0,0.1054119445,0.0426193434
214,0,0,0,0.4948001427,0,0,0.4948001427,0.200053773
215,0,0.2640918485,0,0,0,0,0.2640918485,0.1067755769
216,0,0.2802089714,0,0,0,0,0.2802089714,0.1132919276
217,0,0.0384784083,0,0,0,0,0.0384784083,0.0155572929
218,0,0.0384033505,0,0,0,0,0.0384033505,0.0155269461
219,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0
222,0,0,0,0.0205539406,0,0,0.0205539406,0.0083102106
223,0,0,0,0.8178466569,0,0,0.8178466569,0.3306654451
224,0,0,0,0.8468332952,0,0,0.8468332952,0.3423850989
225,0,0,0,0.8468719762,0,0,0.8468719762,0.3424007381
226,0,0,0,0.8469685334,0,0,0.8469685334,0.3424397774
227,0,0,0,0.8470194455,0,0,0.8470194455,0.3424603618
228,0,0,0,0.8470819979,0,0,0.8470819979,0.3424856525
229,0,0,0,0.848103752,0,0,0.848103752,0.3428987602
230,0,0,0,0.8092731528,0,0,0.8092731528,0.3271990722
231,0,0,0,0.2847842364,0,0,0.2847842364,0.1151417634
232,0,0,0,0,0,0,0,0
233,0,0,0,0.8499855117,0,0,0.8499855117,0.3436595787
234,0,0,0,0.5478517415,0,0,0.5478517415,0.2215031858
235,0,0,0,0.6927800275,0,0,0.6927800275,0.2800994713
236,0,0,0,0.7519140464,0,0,0.7519140464,0.3040080812
237,0,0,0,0.5966723439,0,0,0.5966723439,0.2412419548
238,0,0,0,0.5445568293,0,0,0.5445568293,0.2201710123
239,0,0,0,0.8429522153,0,0,0.8429522153,0.3408159307
240,0,0,0,0.7933935538,0,0,0.7933935538,0.3207787553
241,0,0,0,0.7598777338,0,0,0.7598777338,0.3072278978
242,0,0,0,0.7570811663,0,0,0.7570811663,0.3060972112
243,0,0,0,0.8549759058,0,0,0.8549759058,0.3456772564
244,0,0,0,0.7976718896,0,0,0.7976718896,0.322508539
245,0,0,0,0.5377893419,0,0,0.5377893419,0.2174348341
246,0,0,0,0.8535413204,0,0,0.8535413204,0.3450972359
247,0,0,0,0.3255684007,0,0,0.3255684007,0.1316313018
248,0,0.489247884,0,0.6139236853,0,0,1.1031715693,0.4460258105
249,0,0.4169692944,0,0.5927995383,0,0,1.0097688327,0.4082619373
250,0,0.5155074874,1.0000000001,0.9578282327,0,0,2.4733357202,1
251,0,0.028812677,0,1,0,0,1.028812677,0.4159615974
252,0,0.5657016209,0,0.7650455359,0,0,1.3307471568,0.5380374148
253,0,0.6132512305,0,0.6910599882,0,0,1.3043112187,0.5273490404
254,0,0.1372329108,0,0.3764685943,0,0,0.5137015051,0.2076958259
255,0,0.8104228594,0,0.8140912892,0,0,1.6245141486,0.6568110165
256,0,0.4257062231,0,0.3883159086,0,0,0.8140221317,0.3291191426
257,0,0.4863701241,0,0.2955213589,0,0,0.781891483,0.3161283269
258,0,0.3729078236,0,0.3801662193,0,0,0.7530740429,0.304477082
259,0,0.2093377444,0,0.1266463719,0,0,0.3359841163,0.1358425035
260,0,0.262484386,0,0.0881720172,0,0,0.3506564032,0.1417746893
261,0,0.1180844711,0,0.12457556,0,0,0.2426600311,0.09811043
262,0,0.7315349447,0,0.3110550986,0,0,1.0425900433,0.4215319557
263,0,0.1813669004,0,0.1099695232,0,0,0.2913364236,0.1177908932
264,0,0.7448787075,0,0.4261106114,0,0,1.1709893189,0.4734453594
265,0,0.3230971211,0,0.1743022946,0,0,0.4973994157,0.201104691
266,0,0.1468061845,0,0.0671614458,0,0,0.2139676303,0.0865097401
267,0,0.6873246803,0,0.1630978992,0,0,0.8504225795,0.3438362906
268,0,0.1571942262,0,0.1581620976,0,0,0.3153563238,0.1275024337
269,0,0.0825532739,0,0,0,0,0.0825532739,0.0333773023
270,0,0.1741623563,0,0,0,0,0.1741623563,0.0704159791
271,0,0,0,0,0,0,0,0
272,0,0.26609536,0,0.2042564626,0,0,0.4703518226,0.190169017
273,0,0.2381535283,0,0.197730595,0,0,0.4358841233,0.176233303
274,0,0.2841303113,0,0.1115072422,0,0,0.3956375535,0.1599611206
275,0,0.3087109942,0,0.1531667047,0,0,0.4618776989,0.1867428247
276,0,0,0,0.0102741382,1,0,1.0102741382,0.4084662385
277,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
279,0,0,0,0,1,0,1,0.4043122783
280,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0
286,0,0,0,0,1,0,1,0.4043122783
287,0,0,0,0,1,0,1,0.4043122783
288,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0
290,0,0,0,0.0129254011,0,0,0.0129254011,0.0052258984
291,0,0,0,0.009667929,0,0,0.009667929,0.0039088624
292,0,0,0,0.0047551542,0,0,0.0047551542,0.0019225672
293,0,0,0,0.0313730842,0,0,0.0313730842,0.0126845231
294,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0
299,0,0,0,0,1,0,1,0.4043122783
300,0,0,0,0,1,0,1,0.4043122783
301,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0.025618425,0,0.0269857915,1,0,1.0526042165,0.4255808089
315,0,0,0,0,1,0,1,0.4043122783
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,1,0,1,0.4043122783
320,0,0,0,0,0,0,0,0
321,0,0.3833373762,0,0,0,0,0.3833373762,0.1549880079
322,0,0.1916086598,0,0.1382190537,0,0,0.3298277135,0.1333533943
323,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
327,0,0.5260818062,0,0.3370532348,0,0,0.863135041,0.3489760949
328,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0
516,0,0,0,0.854208378,0,0,0.854208378,0.3453669354
517,0,0,0,0,0,0,0,0
518,0,0,0,0,0,0,0,0
